,Date,Model,Duration,PromoAmt,Forecast,Adj_Forecast,Adj_ForecastCY,Adj_ForecastNCY,Profit_Promo,Profit_NoPromo,incremental_Retail,PromoCost,incremental_Profit,Profitability,Retail,Retail_var1,Retail_var
0,2018-02-25,OUTLANDER 1000,13,1500,1124,1687.63,1534.3300000000002,153.3,6505206.92,4288343.41,563.6300000000001,2531445.0,-314581.4900000002,27103601.36,8240.630000000001,1.0734180018236292,0.07341800182362904
0,2018-02-25,OUTLANDER 1000,14,1500,1239,1864.0100000000002,1702.3700000000001,161.64000000000001,7192663.180000001,4734039.25,625.0100000000002,2796015.0,-337391.06999999937,27080791.78,8302.01,1.0814133124918588,0.08141331249185883
0,2018-02-25,OUTLANDER 1000,15,1500,1310,1968.66,1793.46,175.20000000000002,7592053.99,5001259.55,658.6600000000001,2952990.0,-362195.5599999996,27055987.290000003,8335.66,1.0857965351048586,0.08579653510485868
0,2018-02-25,OUTLANDER 1000,1,1750,71,113.33000000000001,104.93,8.4,438714.58999999997,272150.56,42.33000000000001,198327.5,-31763.47000000003,27386419.380000003,7719.33,1.005513872606487,0.0055138726064869106
0,2018-02-25,OUTLANDER 1000,2,1750,132,205.07999999999998,179.88,25.200000000000003,784030.26,496970.58999999997,73.07999999999998,358890.0,-71830.32999999996,27346352.520000003,7750.08,1.009519343493552,0.009519343493552167
0,2018-02-25,OUTLANDER 1000,3,1750,192,298.24,261.49,36.75,1140084.05,722776.67,106.24000000000001,521920.0,-104612.62,27313570.23,7783.24,1.0138387390907906,0.013838739090790675
0,2018-02-25,OUTLANDER 1000,4,1750,276,429.53000000000003,378.08000000000004,51.45,1643424.53,1040285.65,153.53000000000003,751677.5,-148538.62,27269644.23,7830.53,1.0199986974078417,0.019998697407841607
0,2018-02-25,OUTLANDER 1000,5,1750,399,625.1600000000001,557.96,67.2,2399500.2,1510632.8199999998,226.16000000000008,1094030.0,-205162.61999999965,27213020.23,7903.16,1.029459424254266,0.029459424254266
0,2018-02-25,OUTLANDER 1000,6,1750,467,733.4900000000001,657.8900000000001,75.60000000000001,2818493.7300000004,1770950.7400000002,266.4900000000001,1283607.5,-236064.50999999978,27182118.340000004,7943.49,1.0347127784290737,0.03471277842907387
0,2018-02-25,OUTLANDER 1000,7,1750,548,862.2400000000001,776.1400000000001,86.10000000000001,3315957.3600000003,2080571.31,314.2400000000001,1508920.0,-273533.9499999997,27144648.900000002,7991.24,1.0409326559854108,0.04093265598541099
0,2018-02-25,OUTLANDER 1000,8,1750,649,1022.46,922.71,99.75000000000001,3934439.22,2466117.92,373.46000000000004,1789305.0,-320983.6999999997,27097199.150000002,8050.46,1.0486466067474274,0.048646606747427386
0,2018-02-25,OUTLANDER 1000,9,1750,775,1224.3200000000002,1110.92,113.40000000000002,4717158.03,2950269.83,449.32000000000016,2142560.0,-375671.7999999998,27042511.05,8126.32,1.0585280708610134,0.058528070861013436
0,2018-02-25,OUTLANDER 1000,10,1750,859,1358.0700000000002,1234.17,123.90000000000002,5234342.699999999,3271723.02,499.07000000000016,2376622.5,-414002.82000000076,27004180.03,8176.07,1.0650084668490296,0.06500846684902958
0,2018-02-25,OUTLANDER 1000,11,1750,957,1515.75,1382.4,133.35000000000002,5846947.69,3649381.23,558.75,2652562.5,-454996.0399999996,26963186.810000002,8235.75,1.0727823368503322,0.07278233685033215
0,2018-02-25,OUTLANDER 1000,12,1750,1051,1664.3100000000002,1517.3100000000002,147.00000000000003,6419440.05,4007318.37,613.3100000000002,2912542.5,-500420.8200000003,26917762.03,8290.31,1.0798892796665363,0.07988927966653643
0,2018-02-25,OUTLANDER 1000,13,1750,1124,1781.5900000000001,1627.2400000000002,154.35000000000002,6874769.640000001,4288343.41,657.5900000000001,3117782.5,-531356.2699999996,26886826.580000002,8334.59,1.0856571577439105,0.0856571577439104
0,2018-02-25,OUTLANDER 1000,14,1750,1239,1968.2000000000003,1805.4500000000003,162.75000000000003,7602516.01,4734039.25,729.2000000000003,3444350.0,-575873.2400000002,26842309.61,8406.2,1.0949850201901785,0.09498502019017849
0,2018-02-25,OUTLANDER 1000,15,1750,1310,2078.4500000000003,1902.0500000000002,176.40000000000003,8023905.65,5001259.55,768.4500000000003,3637287.5,-614641.3999999994,26803541.450000003,8445.45,1.1000976944118797,0.10009769441187967
0,2018-02-25,OUTLANDER 1000,1,2000,71,119.38,110.92,8.46,462517.9,272150.56,48.379999999999995,238760.0,-48392.659999999974,27369790.19,7725.38,1.006301940862316,0.006301940862316008
0,2018-02-25,OUTLANDER 1000,2,2000,132,215.52,190.15,25.37,825040.19,496970.58999999997,83.52000000000001,431040.0,-102970.40000000002,27315212.450000003,7760.52,1.0108792497069168,0.010879249706916765
0,2018-02-25,OUTLANDER 1000,3,2000,192,313.42,276.42,37.0,1199710.6600000001,722776.67,121.42000000000002,626840.0,-149906.0099999999,27268276.84,7798.42,1.0158160739872346,0.0158160739872346
0,2018-02-25,OUTLANDER 1000,4,2000,276,451.46000000000004,399.66,51.8,1729575.9700000002,1040285.65,175.46000000000004,902920.0,-213629.67999999982,27204553.17,7852.46,1.0228552820112022,0.022855282011202297
0,2018-02-25,OUTLANDER 1000,5,2000,399,657.47,589.8100000000001,67.66,2526484.08,1510632.8199999998,258.47,1314940.0,-299088.73999999976,27119094.110000003,7935.47,1.033668099518041,0.0336680995180409
0,2018-02-25,OUTLANDER 1000,6,2000,467,771.57,695.45,76.12,2968176.55,1770950.7400000002,304.57000000000005,1543140.0,-345914.1900000004,27072268.66,7981.57,1.0396730493682427,0.03967304936824281
0,2018-02-25,OUTLANDER 1000,7,2000,548,907.1400000000001,820.45,86.69,3492470.6500000004,2080571.31,359.1400000000001,1814280.0,-402380.6599999997,27015802.19,8036.14,1.0467812947766055,0.046781294776605455
0,2018-02-25,OUTLANDER 1000,8,2000,649,1075.8100000000002,975.3800000000001,100.42999999999999,4144192.36,2466117.92,426.8100000000002,2151620.0,-473545.56000000006,26944637.290000003,8103.81,1.0555959359124658,0.05559593591246583
0,2018-02-25,OUTLANDER 1000,9,2000,775,1288.5000000000002,1174.3300000000002,114.16999999999999,4969538.2299999995,2950269.83,513.5000000000002,2577000.0,-557731.6000000006,26860451.25,8190.5,1.0668881073335938,0.06688810733359388
0,2018-02-25,OUTLANDER 1000,10,2000,859,1429.3600000000001,1304.6200000000001,124.73999999999998,5514697.21,3271723.02,570.3600000000001,2858720.0,-615745.81,26802437.040000003,8247.36,1.074294646346229,0.07429464634622901
0,2018-02-25,OUTLANDER 1000,11,2000,957,1595.5600000000002,1461.3100000000002,134.24999999999997,6160847.73,3649381.23,638.5600000000002,3191120.0,-679653.4999999995,26738529.35,8315.56,1.0831783248664841,0.08317832486648433
0,2018-02-25,OUTLANDER 1000,12,2000,1051,1751.91,1603.92,147.98999999999998,6763976.75,4007318.37,700.9100000000001,3503820.0,-747161.6200000001,26671021.23,8377.91,1.0912999869740785,0.09129998697407843
0,2018-02-25,OUTLANDER 1000,13,2000,1124,1875.5100000000002,1720.1200000000001,155.39,7244184.44,4288343.41,751.5100000000002,3751020.0,-795178.9699999997,26623003.880000003,8428.51,1.0978911032955583,0.09789110329555818
0,2018-02-25,OUTLANDER 1000,14,2000,1239,2072.36,1908.5100000000002,163.85,8012260.369999999,4734039.25,833.3600000000001,4144720.0,-866498.8800000008,26551683.97,8510.36,1.108552820112023,0.10855282011202294
0,2018-02-25,OUTLANDER 1000,15,2000,1310,2188.2200000000003,2010.63,177.59,8455688.28,5001259.55,878.2200000000003,4376440.0,-922011.2700000005,26496171.580000002,8555.220000000001,1.114396248534584,0.11439624853458386
0,2018-02-25,OUTLANDER 1000,1,2250,71,125.42,116.91,8.51,486291.64,272150.56,54.42,282195.0,-68053.91999999998,27350128.93,7731.42,1.0070887065259868,0.0070887065259867136
0,2018-02-25,OUTLANDER 1000,2,2250,132,225.96,200.42000000000002,25.54,866050.13,496970.58999999997,93.96000000000001,508410.0,-139330.45999999996,27278852.39,7770.96,1.0122391559202815,0.012239155920281361
0,2018-02-25,OUTLANDER 1000,3,2250,192,328.6,291.35,37.25,1259337.26,722776.67,136.60000000000002,739350.0,-202789.41000000003,27215393.44,7813.6,1.0177934088836786,0.017793408883678523
0,2018-02-25,OUTLANDER 1000,4,2250,276,473.4,421.25,52.15,1815766.8299999998,1040285.65,197.39999999999998,1065150.0,-289668.8200000002,27128514.03,7874.4,1.0257131692067214,0.025713169206721374
0,2018-02-25,OUTLANDER 1000,5,2250,399,689.77,621.66,68.11,2653438.37,1510632.8199999998,290.77,1551982.5,-409176.9499999997,27009005.900000002,7967.77,1.0378754721896575,0.037875472189657415
0,2018-02-25,OUTLANDER 1000,6,2250,467,809.62,733.0,76.62,3117760.75,1770950.7400000002,342.62,1821645.0,-474834.9900000002,26943347.86,8019.62,1.0446294125309366,0.044629412530936566
0,2018-02-25,OUTLANDER 1000,7,2250,548,952.01,864.75,87.26,3668885.35,2080571.31,404.01,2142022.5,-553708.46,26864474.39,8081.01,1.0526260257913247,0.052626025791324735
0,2018-02-25,OUTLANDER 1000,8,2250,649,1129.1399999999999,1028.05,101.09,4353886.34,2466117.92,480.1399999999999,2540565.0,-652796.5800000001,26765386.270000003,8157.139999999999,1.0625426598931873,0.06254265989318743
0,2018-02-25,OUTLANDER 1000,9,2250,775,1352.66,1237.74,114.92,5221859.27,2950269.83,577.6600000000001,3043485.0,-771895.5600000005,26646287.29,8254.66,1.0752455386218576,0.07524553862185751
0,2018-02-25,OUTLANDER 1000,10,2250,859,1500.62,1375.06,125.56,5794953.13,3271723.02,641.6199999999999,3376395.0,-853164.8900000001,26565017.96,8318.619999999999,1.083576918066953,0.08357691806695322
0,2018-02-25,OUTLANDER 1000,11,2250,957,1675.3600000000001,1540.22,135.14000000000001,6474718.18,3649381.23,718.3600000000001,3769560.0,-944223.0500000003,26473959.8,8395.36,1.0935730102904782,0.09357301029047807
0,2018-02-25,OUTLANDER 1000,12,2250,1051,1839.5,1690.53,148.97000000000003,7108483.85,4007318.37,788.5,4138875.0,-1037709.5200000005,26380473.330000002,8465.5,1.1027093916894621,0.10270939168946203
0,2018-02-25,OUTLANDER 1000,13,2250,1124,1969.43,1813.01,156.42000000000002,7613609.100000001,4288343.41,845.4300000000001,4431217.5,-1105951.8099999996,26312231.040000003,8522.43,1.110125048847206,0.11012504884720595
0,2018-02-25,OUTLANDER 1000,14,2250,1239,2176.5,2011.57,164.93,8421945.559999999,4734039.25,937.5,4897125.0,-1209218.6900000013,26208964.16,8614.5,1.1221180148495506,0.12211801484955061
0,2018-02-25,OUTLANDER 1000,15,2250,1310,2297.96,2119.2,178.76000000000002,8887372.32,5001259.55,987.96,5170410.0,-1284297.2299999995,26133885.62,8664.96,1.1286908948808128,0.1286908948808128
0,2018-02-25,OUTLANDER 1000,1,2500,71,131.47,122.9,8.57,510094.95,272150.56,60.47,328675.0,-90730.60999999999,27327452.240000002,7737.47,1.0078767747818158,0.007876774781815813
0,2018-02-25,OUTLANDER 1000,2,2500,132,236.39000000000001,210.68,25.71,907020.62,496970.58999999997,104.39000000000001,590975.0,-180924.96999999997,27237257.880000003,7781.39,1.0135977595414876,0.013597759541487562
0,2018-02-25,OUTLANDER 1000,3,2500,192,343.76,306.27,37.49,1318894.85,722776.67,151.76,859400.0,-263281.81999999995,27154901.03,7828.76,1.0197681385958057,0.019768138595805652
0,2018-02-25,OUTLANDER 1000,4,2500,276,495.31,442.82,52.49,1901849.25,1040285.65,219.31,1238275.0,-376711.4,27041471.450000003,7896.31,1.0285671486257653,0.028567148625765273
0,2018-02-25,OUTLANDER 1000,5,2500,399,722.06,653.5,68.56,2780353.22,1510632.8199999998,323.05999999999995,1805150.0,-535429.5999999996,26882753.25,8000.0599999999995,1.0420815422691154,0.042081542269115535
0,2018-02-25,OUTLANDER 1000,6,2500,467,847.68,770.55,77.13,3267374.54,1770950.7400000002,380.67999999999995,2119200.0,-622776.2000000002,26795406.650000002,8057.68,1.0495870782857888,0.04958707828578871
0,2018-02-25,OUTLANDER 1000,7,2500,548,996.89,909.05,87.84,3845329.63,2080571.31,448.89,2492225.0,-727466.6800000002,26690716.17,8125.89,1.0584720593982024,0.05847205939820242
0,2018-02-25,OUTLANDER 1000,8,2500,649,1182.49,1080.72,101.77000000000001,4563639.48,2466117.92,533.49,2956225.0,-858703.4399999995,26559479.410000004,8210.49,1.0694919890582257,0.06949198905822587
0,2018-02-25,OUTLANDER 1000,9,2500,775,1416.8600000000001,1301.16,115.70000000000002,5474308.49,2950269.83,641.8600000000001,3542150.0,-1018111.3399999999,26400071.51,8318.86,1.0836081802787547,0.08360818027875473
0,2018-02-25,OUTLANDER 1000,10,2500,859,1571.93,1445.52,126.41000000000003,6075376.66,3271723.02,712.9300000000001,3929825.0,-1126171.3599999999,26292011.490000002,8389.93,1.0928657027484694,0.09286570274846946
0,2018-02-25,OUTLANDER 1000,11,2500,957,1755.1899999999998,1619.1399999999999,136.05,6788687.2299999995,3649381.23,798.1899999999998,4387975.0,-1248669.0000000005,26169513.85,8475.19,1.103971603490947,0.10397160349094696
0,2018-02-25,OUTLANDER 1000,12,2500,1051,1927.1299999999999,1777.1499999999999,149.98000000000002,7453119.15,4007318.37,876.1299999999999,4817825.0,-1372024.2199999997,26046158.630000003,8553.13,1.1141240067734792,0.11412400677347921
0,2018-02-25,OUTLANDER 1000,13,2500,1124,2063.38,1905.8999999999999,157.48000000000002,7983122.5,4288343.41,939.3800000000001,5158450.0,-1463670.9100000001,25954511.94,8616.380000000001,1.122362902175329,0.12236290217532891
0,2018-02-25,OUTLANDER 1000,14,2500,1239,2280.68,2114.6299999999997,166.05,8831749.09,4734039.25,1041.6799999999998,5701700.0,-1603990.1600000001,25814192.69,8718.68,1.135688419955712,0.13568841995571185
0,2018-02-25,OUTLANDER 1000,15,2500,1310,2407.7499999999995,2227.7699999999995,179.98000000000002,9319204.26,5001259.55,1097.7499999999995,6019375.0,-1701430.29,25716752.560000002,8774.75,1.1429920541878338,0.14299205418783373
0,2018-02-25,OUTLANDER 1000,1,2750,71,137.51999999999998,128.89,8.63,533898.27,272150.56,66.51999999999998,378180.0,-116432.28999999998,27301750.560000002,7743.52,1.008664843037645,0.008664843037644912
0,2018-02-25,OUTLANDER 1000,2,2750,132,246.83999999999997,220.95,25.89,948060.14,496970.58999999997,114.83999999999997,678810.0,-227720.44999999995,27190462.400000002,7791.84,1.0149589683470106,0.014958968347010548
0,2018-02-25,OUTLANDER 1000,3,2750,192,358.95,321.2,37.75,1378551.04,722776.67,166.95,987112.5,-331338.13,27086844.720000003,7843.95,1.021746776084408,0.02174677608440797
0,2018-02-25,OUTLANDER 1000,4,2750,276,517.26,464.40999999999997,52.85,1988069.69,1040285.65,241.26,1422465.0,-474680.9600000001,26943501.89,7918.26,1.0314263384134428,0.03142633841344275
0,2018-02-25,OUTLANDER 1000,5,2750,399,754.3899999999999,685.3599999999999,69.03,2907406.1100000003,1510632.8199999998,355.3899999999999,2074572.5,-677799.2099999995,26740383.64,8032.389999999999,1.0462928227172072,0.04629282271720723
0,2018-02-25,OUTLANDER 1000,6,2750,467,885.7699999999999,808.1099999999999,77.66,3417086.92,1770950.7400000002,418.76999999999987,2435867.5,-789731.3200000003,26628451.53,8095.7699999999995,1.054548651817116,0.054548651817116045
0,2018-02-25,OUTLANDER 1000,7,2750,548,1041.8,953.3599999999999,88.44,4021872.52,2080571.31,493.79999999999995,2864950.0,-923648.79,26494534.060000002,8170.8,1.0643220007815553,0.06432200078155528
0,2018-02-25,OUTLANDER 1000,8,2750,649,1235.85,1133.3899999999999,102.46,4773422.199999999,2466117.92,586.8499999999999,3398587.5,-1091283.2200000007,26326899.630000003,8263.85,1.0764426208154227,0.07644262081542268
0,2018-02-25,OUTLANDER 1000,9,2750,775,1481.05,1364.57,116.47999999999999,5726718.27,2950269.83,706.05,4072887.5,-1296439.0600000005,26121743.79,8383.05,1.0919695193434935,0.09196951934349355
0,2018-02-25,OUTLANDER 1000,10,2750,859,1643.22,1515.96,127.25999999999999,6355721.33,3271723.02,784.22,4518855.0,-1434856.69,25983326.16,8461.22,1.1021518822456688,0.10215188224566889
0,2018-02-25,OUTLANDER 1000,11,2750,957,1835.01,1698.04,136.97,7102606.99,3649381.23,878.01,5046277.5,-1593051.7399999998,25825131.110000003,8555.01,1.1143688940992575,0.11436889409925752
0,2018-02-25,OUTLANDER 1000,12,2750,1051,2014.74,1863.75,150.99,7797675.56,4007318.37,963.74,5540535.0,-1750177.8100000005,25668005.04,8640.74,1.1255360166731796,0.12553601667317962
0,2018-02-25,OUTLANDER 1000,13,2750,1124,2157.32,1998.78,158.54000000000002,8352596.47,4288343.41,1033.3200000000002,5932630.0,-1868376.9400000004,25549805.91,8710.32,1.1345994529112935,0.1345994529112935
0,2018-02-25,OUTLANDER 1000,14,2750,1239,2384.85,2217.68,167.17000000000002,9241513.16,4734039.25,1145.85,6558337.5,-2050863.5899999999,25367319.26,8822.85,1.1492575224697148,0.14925752246971472
0,2018-02-25,OUTLANDER 1000,15,2750,1310,2517.5299999999997,2336.3399999999997,181.19000000000003,9751006.62,5001259.55,1207.5299999999997,6923207.5,-2173460.4300000006,25244722.42,8884.529999999999,1.1572919109026962,0.15729191090269634
0,2018-02-25,OUTLANDER 1000,1,3000,71,143.56,134.88,8.68,557671.9900000001,272150.56,72.56,430680.0,-145158.5699999999,27273024.28,7749.56,1.0094516087013157,0.009451608701315619
0,2018-02-25,OUTLANDER 1000,2,3000,132,257.27,231.22,26.05,989040.49,496970.58999999997,125.26999999999998,771810.0,-279740.1,27138442.75,7802.27,1.0163175719682167,0.01631757196821675
0,2018-02-25,OUTLANDER 1000,3,3000,192,374.11,336.12,37.99,1438108.63,722776.67,182.11,1122330.0,-406998.04000000015,27011184.810000002,7859.11,1.023721505796535,0.023721505796535106
0,2018-02-25,OUTLANDER 1000,4,3000,276,539.1700000000001,485.98,53.19,2074152.0999999999,1040285.65,263.1700000000001,1617510.0,-583643.5500000002,26834539.3,7940.17,1.0342803178324866,0.03428031783248666
0,2018-02-25,OUTLANDER 1000,5,3000,399,786.6700000000001,717.2,69.47,3034291.38,1510632.8199999998,387.6700000000001,2360010.0,-836351.44,26581831.41,8064.67,1.050497590204507,0.050497590204506976
0,2018-02-25,OUTLANDER 1000,6,3000,467,923.8000000000001,845.6500000000001,78.15,3566602.0999999996,1770950.7400000002,456.80000000000007,2771400.0,-975748.6400000006,26442434.21,8133.8,1.059502409795493,0.05950240979549304
0,2018-02-25,OUTLANDER 1000,7,3000,548,1086.66,997.6500000000001,89.01,4198247.7700000005,2080571.31,538.6600000000001,3259980.0,-1142303.5399999996,26275879.310000002,8215.66,1.0701654292041163,0.0701654292041162
0,2018-02-25,OUTLANDER 1000,8,3000,649,1289.17,1186.0500000000002,103.12,4983076.74,2466117.92,640.1700000000001,3867510.0,-1350551.1799999997,26067631.67,8317.17,1.0833880422039859,0.08338804220398593
0,2018-02-25,OUTLANDER 1000,9,3000,775,1545.2000000000003,1427.9700000000003,117.23,5978999.87,2950269.83,770.2000000000003,4635600.0,-1606869.96,25811312.89,8447.2,1.1003256480395989,0.10032564803959884
0,2018-02-25,OUTLANDER 1000,10,3000,859,1714.4900000000002,1586.4000000000003,128.09,6636006.82,3271723.02,855.4900000000002,5143470.0,-1779186.1999999997,25638996.650000002,8532.49,1.1114354565585516,0.11143545655855155
0,2018-02-25,OUTLANDER 1000,11,3000,957,1914.8000000000002,1776.9400000000003,137.86,7416437.99,3649381.23,957.8000000000002,5744400.0,-1977343.2399999998,25440839.610000003,8634.8,1.1247622769310928,0.1247622769310929
0,2018-02-25,OUTLANDER 1000,12,3000,1051,2102.3200000000006,1950.3500000000004,151.97000000000003,8142143.2299999995,4007318.37,1051.3200000000006,6306960.0,-2172135.1400000006,25246047.71,8728.32,1.136944118796405,0.13694411879640492
0,2018-02-25,OUTLANDER 1000,13,3000,1124,2251.2200000000007,2091.6500000000005,159.57000000000002,8721942.25,4288343.41,1127.2200000000007,6753660.0,-2320061.16,25098121.69,8804.220000000001,1.1468307932786246,0.14683079327862456
0,2018-02-25,OUTLANDER 1000,14,3000,1239,2488.9800000000005,2320.7300000000005,168.25000000000003,9651158.92,4734039.25,1249.9800000000005,7466940.0,-2549820.33,24868362.520000003,8926.98,1.162821414615084,0.1628214146150841
0,2018-02-25,OUTLANDER 1000,15,3000,1310,2627.2600000000007,2444.9000000000005,182.36,10182651.21,5001259.55,1317.2600000000007,7881780.0,-2700388.339999999,24717794.51,8994.26,1.171585254656767,0.17158525465676705
0,2018-03-04,OUTLANDER 1000,1,0,61,61.0,45.0,16.0,224820.03,224820.03,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-03-04,OUTLANDER 1000,2,0,121,121.0,94.0,27.0,450626.10000000003,450626.10000000003,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
